Facility Id,Facility Name,FRS Id,City,State,Zip Code,Latest Reporting Year,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Is_Direct_Emitter,Is_Supplier,Basin,State where Emissions Occur,Does the facility employ continuous emissions monitoring? ,Parent Company,Parent Ownership %
1000205,Okaloosa Gas District,110035465387.0,Valparaiso,FL,32580,2015,364 Valparaiso Pkwy,OKALOOSA COUNTY,30.50954,-86.49666,221210.0,"NN-LDC,W-LDC",,False,True,,,,OKALOOSA GAS DISTRICT,100.0
1004108,Oklahoma Natural Gas Co.,110043782804.0,Oklahoma City,OK,73101,2015,401 N. Harvey,OKLAHOMA COUNTY,35.47121,-97.51788,221210.0,"NN-LDC,W-LDC",,False,True,,,,ONE GAS INC ,100.0
1002078,Opal Gas Plant,110042050883.0,OPAL,WY,83124,2015,,LINCOLN COUNTY,41.7767,-110.3425,211112.0,"C,NN-FRAC,W-PROC",,False,True,,,,"WILLIAMS PARTNERS, LP",100.0
1005381,Orangeburg Department of Public Utilities,110017066903.0,Orangeburg,SC,29116,2015,1016 Russell St,ORANGEBURG COUNTY,33.48786,-80.86661,221210.0,NN-LDC,,False,True,,,,CITY OF ORANGEBURG SOUTH CAROLINA,100.0
1005256,PACIFIC GAS AND ELECTRIC COMPANY,110000844631.0,SAN FRANCISCO,CA,94105,2015,77 BEALE STREET,SAN FRANCISCO COUNTY,37.79134,-122.39604,221210.0,"NN-LDC,W-LDC",,False,True,,,,PACIFIC GAS & ELECTRIC CO,100.0
1010742,PAI - Trading,110033871237.0,Houston,TX,77042,2015,"10350 Richmond Avenue, Suite 1400",HARRIS COUNTY,29.72769,-95.55545,213112.0,"MM-IMP,MM-EXP",,False,True,,,,PETROBRAS AMERICA INC,100.0
1004340,"PCS NITROGEN FERTILIZER, L.P.",110000516120.0,AUGUSTA,GA,30903,2015,1460 Columbia Nitrogen Road,RICHMOND COUNTY,33.426976,-81.932898,325311.0,"C,G,PP,V",,False,True,,,,POTASH HOLDING CO INC,100.0
1002229,"PCS Nitrogen Ohio, L.P.",110000547052.0,Lima,OH,45804,2015,2200 Fort Amanda Road,ALLEN COUNTY,40.717499,-84.132274,325311.0,"C,G,PP,V",,False,True,,,,PCS NITROGEN FERTILIZER LP,100.0
1002791,PECO Gas Division,110043797585.0,Philadelphia,PA,19101,2015,2301 Market Street  S7-2,DELAWARE COUNTY,39.832588,-75.424143,221210.0,"NN-LDC,W-LDC",,False,True,,,,EXELON CORP,100.0
1003670,PETRO STAR INC NORTH POLE REFINERY,110055089149.0,NORTH POLE,AK,99705,2015,1200 H AND H LANE,FAIRBANKS NORTH STAR BOROUGH,64.733253,-147.344964,324110.0,"C,MM-REF,Y",,False,True,,,,ASRC,100.0
1005997,PETRO STAR VALDEZ REFINERY,110041977162.0,VALDEZ,AK,99686,2015,2.5 MILE DAYVILLE ROAD,VALDEZ-CORDOVA CENSUS AREA,61.083809,-146.250842,324110.0,"C,MM-REF,P,Y",,False,True,,,,ASRC,100.0
1003530,POINT COMFORT GAS PLANT,110013840594.0,POINT COMFORT,TX,77978,2015,103 FANNIN ROAD,CALHOUN COUNTY,28.661671,-96.558609,486210.0,"C,NN-FRAC,W-PROC",,False,True,,,,FORMOSA PLASTICS CORP USA,100.0
1004213,"POTAC, LLC",110002345249.0,CORPUS CHRISTI,TX,78409,2015,6600 Up River Road,NUECES COUNTY,27.8159,-97.49217,324110.0,"C,MM-REF",,False,True,,,,Gravity Midstream LLC,100.0
1002812,PSE&G,110001527517.0,Newark,NJ,7102,2015,80 Park Plaza,ESSEX COUNTY,40.73811,-74.16993,221210.0,"NN-LDC,W-LDC",,False,True,,,,PUBLIC SERVICE ENTERPRISE GROUP INC,100.0
1004567,PSNC,110043783974.0,Gastonia,NC,28056,2015,"800 Gaston Road, Bld A",GASTON COUNTY,35.24976,-81.08879,221210.0,"NN-LDC,W-LDC",,False,True,,,,SCANA CORP,100.0
1010247,Panasonic Appliances Refrigeration Systems Corporation of America,110002812092.0,San Diego,CA,92154,2015,2001 Sanyo Avenue,SAN DIEGO COUNTY,32.56298,-116.94075,335222.0,QQ,,False,True,,,,PANASONIC CORP OF NORTH AMERICA,100.0
1008931,Paris-Henry County Public Utility District,110043812087.0,Paris,TN,38242,2015,215 West Wood St.,HENRY COUNTY,36.30189,-88.32659,221210.0,"NN-LDC,W-LDC",,False,True,,,,PARIS HENRY COUNTY PUBLIC UTILITY DISTRICT,100.0
1001866,Patrick Draw Gas Plant,110041417801.0,Green River,WY,82935,2015,,SWEETWATER COUNTY,41.5786,-108.5201,211111.0,"C,NN-FRAC,W-PROC",,False,True,,,,ANADARKO PETROLEUM CORP,100.0
1004429,"Peoples Natural Gas Company, LLC",110001040025.0,Pittsburgh,PA,15221,2015,1201 Pitt Street,ALLEGHENY COUNTY,40.44692,-79.88594,221210.0,"NN-LDC,W-LDC",,False,True,,,,PEOPLES NATURAL GAS CO LLC,100.0
1006569,Philadelphia Gas Works - Corporate,110043969630.0,Philadelphia,PA,19122,2015,800 West Montgomery Avenue,PHILADELPHIA COUNTY,39.97907,-75.14869,221210.0,"NN-LDC,W-LDC",,False,True,,,,PHILADELPHIA GAS WORKS,100.0
1010522,Phillips 66 Import/Export,110000825420.0,Houston,TX,77042,2015,2331 CityWest Blvd N440-06,HARRIS COUNTY,29.78754,-95.61767,324110.0,"MM-IMP,MM-EXP",,False,True,,,,PHILLIPS 66,100.0
1001582,Piedmont Natural Gas - South Carolina,110043970940.0,Charlotte,NC,28210,2015,4720 Piedmont Row Drive,MECKLENBURG COUNTY,35.15171,-80.83983,221210.0,"NN-LDC,W-LDC",,False,True,,,,PIEDMONT NATURAL GAS CO,100.0
1005857,Piedmont Natural Gas - Tennessee,110043970940.0,Charlotte,NC,28210,2015,4720 Piedmont Row Drive,MECKLENBURG COUNTY,35.15171,-80.83983,221210.0,"NN-LDC,W-LDC",,False,True,,,,PIEDMONT NATURAL GAS CO,100.0
1010681,"Pike Industries, Inc.",110004099788.0,Belmont,NH,3220,2015,3 Eastgate Park Road,BELKNAP COUNTY,43.478027,-71.465094,212321.0,MM-IMP,,False,True,,,,OLDCASTLE INC,100.0
1002001,Pike Natural Gas Company,110043811257.0,Hillsboro,OH,45133,2015,144 Bowers Ave.,HIGHLAND COUNTY,39.20052,-83.59857,221210.0,NN-LDC,,False,True,,,,UTILITY PIPELINE LTD,100.0
1006879,"Plains LPG Services, L.P. - Rapid River Terminal",110009595517.0,RAPID RIVER,MI,49878,2015,10955  US HWY 41 RAPID RIVER PROPANE,DELTA COUNTY,45.943889,-86.974444,211112.0,NN-FRAC,,False,True,,,,PLAINS ALL AMERICAN GP LLC,100.0
1010617,Plains Marketing Canada LP,110014420732.0,Houston,TX,77002,2015,"333 Clay Street, Ste. 1600",HARRIS COUNTY,29.75687,-95.37218,211112.0,"MM-IMP,MM-EXP",,False,True,,,,PLAINS ALL AMERICAN GP LLC,100.0
1002895,Public Service Company of Colorado,110043794169.0,Denver,CO,80202,2015,1800 Larimer Street,DENVER COUNTY,39.75136,-104.99465,221210.0,"NN-LDC,W-LDC",,False,True,,,,XCEL ENERGY,100.0
1010747,RIL USA Inc,110054095402.0,Houston,TX,77042,2015,2000 W Sam Houston Pkwy,HARRIS COUNTY,29.74598,-95.55834,424720.0,MM-IMP,,False,True,,,,RIL USA INC,100.0
1002797,ROANOKE GAS COMPANY,110043800438.0,ROANOKE,VA,24016,2015,519 KIMBALL AVENUE,ROANOKE CITY,37.27804,-79.93076,221210.0,NN-LDC,,False,True,,,,RGC RESOURCES INC,100.0
1009675,Reclamation Technologies Inc DBA A-Gas Americas,110009423203.0,Bowling Green,OH,43402,2015,1100 Haskins Road,WOOD COUNTY,41.39132,-83.67208,325120.0,OO,,False,True,,,,A-GAS US INC,100.0
1007870,Reedy Creek Improvement District/Walt Disney World Resort,110012622046.0,LAKE BUENA VISTA,FL,32830,2015,1375 Buena Vista Drive,Orange,28.4272,-81.5803,713110.0,"C,D,NN-LDC",,False,True,,,,THE WALT DISNEY CO,99.0
1012253,Refrigerants Inc,110070082213.0,DENVER,CO,80204,2015,2575 W BARBERRY PL,DENVER COUNTY,39.730275,-105.018812,424690.0,OO,,False,True,,,,DENVER REFRIGERANTS INC,100.0
1000894,Rheem Manufacturing Company,110013580516.0,Atlanta,GA,30328,2015,"1100 Abernathy Road, Ste 1400",FULTON COUNTY,33.9334,-84.35329,333415.0,QQ,,False,True,,,,PI US HOLDINGS INC ,100.0
1001139,Richmond Utilities,110043969284.0,Richmond,KY,40475,2015,300 Hallie Irvine Street,MADISON COUNTY,37.74676,-84.28685,221210.0,NN-LDC,,False,True,,,,RICHMOND UTILITIES,100.0
1011123,Riley Ridge Gas Plant,110058239017.0,Big Piney,WY,83113,2015,,SUBLETTE COUNTY,42.5011,-110.4228,211111.0,"C,PP,UU,W-PROC",,False,True,,,,DENBURY RESOURCES INC,100.0
1007781,River Valley Generating Station,110056955460.0,PANAMA,OK,74951,2015,3 MILES E. OF JUNCTION 31,LE FLORE COUNTY,35.1929,-94.6469,221112.0,"C,PP",,False,True,,,,AES CORP,100.0
1003576,Rochester Gas & Electric Corp,110004342765.0,Rochester,NY,14649,2015,89 East Avenue,MONROE COUNTY,43.2689,-77.6294,221122.0,"NN-LDC,W-LDC",,False,True,,,,IBERDROLA USA INC,100.0
1005435,Rock Energy Cooperative,110043784054.0,Janesville,WI,53547,2015,2815 Kennedy Rd.,ROCK COUNTY,42.71617,-89.00593,221210.0,NN-LDC,,False,True,,,,ROCK ENERGY COOPERATIVE,100.0
1011343,"Rolympus (US) Commodities Group, LLC",110059688903.0,Stamford,CT,6902,2015,"2200 Atlantic Street, Suite 800",NEW YORK COUNTY,40.75996,-73.98487,424720.0,"MM-IMP,MM-EXP",,False,True,,,,CASTLETON COMMODITIES INTERNATIONAL LLC,100.0
1007679,Russellville Gas Board,110043972216.0,Russellville,AL,35654,2015,1296 Walnut Gate Road,FRANKLIN COUNTY,34.477154,-87.720417,221210.0,NN-LDC,,False,True,,,,RUSSELLVILLE GAS BOARD,100.0
1009615,S&C Electric Company,110000434833.0,Chicago,IL,60626,2015,6601 N. Ridge Blvd.,COOK COUNTY,42.00231,-87.67662,335313.0,"C,QQ,SS",,False,True,,,,S&C ELECTRIC CO,100.0
1010465,SABIC Innovative Plastics US LLC,110000308471.0,Houston,TX,77042,2015,"2500 CityWest Blvd, Suite 100",BERKSHIRE COUNTY,42.4625,-73.21369,325211.0,MM-IMP,,False,True,,,,SABIC US HOLDINGS LP,100.0
1007125,SAN DIEGO GAS & ELECTRIC (LDC),110043785570.0,SAN DIEGO,CA,92123,2015,8316 CENTURY PARK CT  ,SAN DIEGO COUNTY,32.823398,-117.144081,221210.0,"NN-LDC,W-LDC",,False,True,,,,SEMPRA ENERGY INC,100.0
1004654,SCE&G Gas Operations,110043808270.0,Cayce,SC,29033,2015,220 Operations Way,LEXINGTON COUNTY,33.956548,-81.047512,221210.0,"NN-LDC,W-LDC",,False,True,,,,SCANA CORP,100.0
1003026,SEMCO Energy Gas Company,110043785623.0,Port Huron,MI,48060,2015,"1411 Third St, Suite A",ST. CLAIR COUNTY,42.972146,-82.422355,221210.0,"NN-LDC,W-LDC",,False,True,,,,SEMCO ENERGY INC,100.0
1005926,SIERRA PACIFIC POWER COMPANY d/b/a NV ENERGY Natural Gas Distribution,110021351026.0,RENO,NV,89511,2015,6100 NEIL ROAD,WASHOE COUNTY,39.46863,-119.78217,221210.0,NN-LDC,,False,True,,,,NV ENERGY,100.0
1004592,SIOUX CENTER MUNICIPAL NATURAL GAS UTILITY,110043783199.0,SIOUX CENTER,IA,51250,2015,335 1ST AVE nw,SIOUX COUNTY,43.08056,-96.17704,221210.0,NN-LDC,,False,True,,,,CITY OF SIOUX CENTER,100.0
1002625,SLAUGHTER GASOLINE PLANT,110007199879.0,SUNDOWN,TX,79372,2015,,HOCKLEY COUNTY,33.467778,-102.558889,211112.0,"C,NN-FRAC,W-PROC",,False,True,,,,OCCIDENTAL PETROLEUM CORP,100.0
1000140,SONNEBORN LLC/PETROLIA PLT,110000330829.0,PETROLIA,PA,16050,2015,100 SONNEBORN LN,BUTLER COUNTY,41.01509,-79.71735,324199.0,"C,MM-IMP,MM-EXP",,False,True,,,,SONNEBORN LLC,100.0
1005209,SOUTHERN CALIFORNIA GAS CO End User Emissions (LDC),110018967313.0,LOS ANGELES,CA,90013,2015,555 WEST 5TH STREET,LOS ANGELES COUNTY,34.04997,-118.25358,221210.0,"NN-LDC,W-LDC",,False,True,,,,SEMPRA ENERGY INC,100.0
1000137,ST. CROIX VALLEY NATURAL GAS CO.,110043805148.0,RIVER FALLS,WI,54022,2015,415 S. SECOND ST.,PIERCE COUNTY,44.85485,-92.62534,221210.0,NN-LDC,,False,True,,,,ST CROIX VALLEY NATURAL GAS CO,100.0
1004970,ST. REGIS GAS TREATING FACILITY,110043794310.0,JAY,FL,32565,2015,5415 Oil Plant Road,SANTA ROSA COUNTY,30.94845,-87.17817,211111.0,"C,NN-FRAC,W-PROC",,False,True,,,,Breitburn Energy Partners LP,100.0
1009492,"SUPERIOR WATER, LIGHT and POWER COMPANY",110013058494.0,SUPERIOR,WI,54880,2015,2915 HILL AVENUE,DOUGLAS COUNTY,46.70494,-92.07701,221122.0,NN-LDC,,False,True,,,,ALLETE INC ,100.0
1002592,"Scottsboro Water, Sewer and Gas Board",110043784269.0,Scottsboro,AL,35768,2015,404 E. Willow St.,JACKSON COUNTY,34.673518,-86.031171,221210.0,NN-LDC,,False,True,,,,CITY OF SCOTTSBORO,100.0
1003534,Sevier County Utility District,110043805175.0,Sevierville,TN,37862,2015,420 Robert Henderson Rd,SEVIER COUNTY,35.86932,-83.540635,221210.0,NN-LDC,,False,True,,,,SEVIER COUNTY UTILITY DISTRICT,100.0
1009501,Shell Oil Products US,110010655629.0,Houston,TX,77002,2015,1000 Main 14th floor,HARRIS COUNTY,29.75712,-95.363497,324110.0,"MM-IMP,MM-EXP",,False,True,,,,SHELL OIL CO,100.0
1002150,Shute Creek Facility,110028046629.0,KEMMERER,WY,83101,2015,,LINCOLN COUNTY,41.887,-110.09446,211111.0,"C,PP,UU,W-PROC",,False,True,,,,EXXON MOBIL CORP,100.0
1010627,"Siemens Energy, Inc.",110005274201.0,Orlando,FL,32826,2015,4400 Alafaya Trail,ORANGE COUNTY,28.60237,-81.20777,541330.0,OO,,False,True,,,,SIEMENS CORP,100.0
1010729,"Siemens Industry, Inc",110057653427.0,Wendell,NC,27591,2015,7000 Siemens Road,WAKE COUNTY,35.81655,-78.39706,335313.0,QQ,,False,True,,,,SIEMENS CORP,100.0
1004430,Siloam Fractionation,110043784296.0,South Shore,KY,41175,2015,2 MarkWest Drive,GREENUP COUNTY,38.640316,-82.96091,211112.0,"C,NN-FRAC,W-PROC",,False,True,,,,MARATHON PETROLEUM CO LP,100.0
1004652,Smyrna Natural Gas,110027632471.0,Smyrna,TN,37167,2015,315 S Lowry,RUTHERFORD COUNTY,35.97355,-86.51093,221210.0,NN-LDC,,False,True,,,,TOWN OF SMYRNA,100.0
1002829,Solvay Fluorides LLC,110035814134.0,Houston,TX,77098,2015,3737 Buffalo Speedway.,HARRIS COUNTY,29.73391,-95.4283,424690.0,OO,,False,True,,,,SOLVAY SPECIALTY POLYMERS USA LLC,100.0
1000569,Somerset Gas Service,110070081761.0,Somerset,KY,42501,2015,306 East Mount Vernon,PULASKI COUNTY,37.093515,-84.601535,221210.0,NN-LDC,,False,True,,,,CITY OF SOMERSET,100.0
1006974,Somerville Natural Gas,110043813647.0,Somerville,TN,38068,2015,13085 North Main Street,FAYETTE COUNTY,35.256365,-89.353336,221210.0,NN-LDC,,False,True,,,,TOWN OF SOMERVILLE TN,100.0
1007066,South Alabama Gas District,110055511450.0,Evergreen,AL,36401,2015,714 West Front Street,CONECUH COUNTY,31.42852,-86.969744,221210.0,NN-LDC,,False,True,,,,South Alabama Gas District,100.0
1011333,"South Coast Gas Co., Inc.",110032830596.0,Raceland,LA,70394,2015,4076 Hwy 1,LAFOURCHE PARISH,29.72469,-90.59368,221210.0,NN-LDC,,False,True,,,,SOUTH COAST GAS CO INC,100.0
1007602,South Jersey Gas Company,110043791741.0,Folsom,NJ,8037,2015,One South Jersey Plaza,ATLANTIC COUNTY,39.60441,-74.83855,221210.0,"NN-LDC,W-LDC",,False,True,,,,SOUTH JERSEY INDUSTRIES INC,100.0
1005674,Southern Connecticut Gas Company,110030333333.0,Orange,CT,6477,2015,60 Marsh Hill Rd,NEW HAVEN COUNTY,41.25052,-72.9996,221210.0,"NN-LDC,W-LDC",,False,True,,,,UIL HOLDINGS CORP,100.0
1004112,Southern Indiana Gas & Electric Company,110043791830.0,Evansville,IN,47711,2015,One Vectren Square,VANDERBURGH COUNTY,38.005965,-87.549475,221210.0,"NN-LDC,W-LDC",,False,True,,,,VECTREN CORP,100.0
1001081,Southern Public Service Co.,110043971388.0,Milton,WV,25541,2015,1075 Main Street,CABELL COUNTY,38.43447,-82.13383,221210.0,NN-LDC,,False,True,,,,SOUTHERN PUBLIC SERVICE CO,100.0
1006640,Southwest Gas - Arizona,110041642292.0,Las Vegas,NV,89150,2015,5241 Spring Mountain Road,CLARK COUNTY,36.12602,-115.21338,221210.0,"NN-LDC,W-LDC",,False,True,,,,SOUTHWEST GAS CORP,100.0
1006638,Southwest Gas - California,110041642292.0,Las Vegas,NV,89150,2015,5241 Spring Mountain Road,CLARK COUNTY,36.12602,-115.21338,221210.0,"NN-LDC,W-LDC",,False,True,,,,SOUTHWEST GAS CORP,100.0
1006639,Southwest Gas - Nevada,110041642292.0,Las vegas,NV,89150,2015,5241 Spring Mountain Road,CLARK COUNTY,36.12602,-115.21338,221210.0,"NN-LDC,W-LDC",,False,True,,,,SOUTHWEST GAS CORP,100.0
1003311,Southwestern Virginia Gas Company,110043796167.0,Martinsville,VA,24112,2015,208 Lester St,MARTINSVILLE CITY,36.69381,-79.86921,221210.0,NN-LDC,,False,True,,,,SOUTHWESTERN VIRGINIA ENERGY INDUSTRIES LTD,100.0
1005967,Spire Alabama,110013693538.0,BIRMINGHAM,AL,35203,2015,2101 6th Avenue North,JEFFERSON COUNTY,33.520058,-86.807637,221210.0,"NN-LDC,W-LDC",,False,True,,,,THE LACLEDE GROUP INC,100.0
1003336,Spire Gulf Inc.,110012233485.0,Mobile,AL,36606,2015,2828 Dauphin St,MOBILE COUNTY,30.68858,-88.10822,221210.0,"NN-LDC,W-LDC",,False,True,,,,SEMPRA ENERGY INC,100.0
1001688,Spire Mississippi,110054620692.0,Hattiesburg,MS,39401,2015,1614 West 4th Street,FORREST COUNTY,31.325695,-89.288755,221210.0,"NN-LDC,W-LDC",,False,True,,,,SEMPRA ENERGY INC,100.0
1002544,Spire Missouri East,110001453597.0,St. Louis,MO,63101,2015,700 Market Street,ST. LOUIS CITY,38.62834,-90.19246,221210.0,"NN-LDC,W-LDC",,False,True,,,,THE LACLEDE GROUP INC,100.0
1004482,Spire Missouri West,110070081894.0,KANSAS CITY,MO,64129,2015,7500 E. 35th Terrace,JACKSON COUNTY,39.06574,-94.59022,221210.0,"NN-LDC,W-LDC",,False,True,,,,THE LACLEDE GROUP INC,100.0
1005113,Springfield Gas System,110043812434.0,Springfield,TN,37172,2015,1311 R. W. Gordon Drive,ROBERTSON COUNTY,36.499103,-86.901307,221210.0,NN-LDC,,False,True,,,,CITY OF SPRINGFIELD,100.0
1000083,Springhill,110035712262.0,Springhill,FL,32606,2015,3805 NW 97th Blvd,ALACHUA COUNTY,29.68689,-82.44976,221210.0,NN-LDC,,False,True,,,,CITY OF GAINESVILLE,100.0
1000008,"St. Lawrence Gas Co., Inc.",110070081749.0,Massena,NY,13662,2015,33 Stearns Street,ST. LAWRENCE COUNTY,44.9293,-74.8756,221210.0,NN-LDC,,False,True,,,,ST LAWRENCE GAS CO INC ,100.0
1010248,"Subaru of America, Inc.",110055520039.0,Camden,NJ,8103,2015,One Subaru Drive,CAMDEN COUNTY,39.92326,-75.0439,336111.0,QQ,,False,True,,,,SUBARU OF AMERICA INC ,100.0
1004670,Suburban Natural Gas Company,110043815173.0,Cygnet,OH,43413,2015,211 Front St,WOOD COUNTY,41.24002,-83.64563,221210.0,NN-LDC,,False,True,,,,SUBURBAN NATURAL GAS CO,100.0
1011282,Summit Natural Gas of Maine,110043971903.0,Centennial,CO,80112,2015,10825 E. Geddes Avenue,JEFFERSON COUNTY,39.57429,-105.13314,221210.0,"NN-LDC,W-LDC",,False,True,,,,SUMMIT UTILITIES INC,100.0
1009519,Summit Natural Gas of Missouri,110043971903.0,Centennial,CO,80112,2015,10825 E. Geddes Avenue,JEFFERSON COUNTY,39.57429,-105.13314,221210.0,"NN-LDC,W-LDC",,False,True,,,,SUMMIT UTILITIES INC,100.0
1010461,Superior Plus Energy Services Inc.,110055520734.0,Rochester,NY,14618,2015,1870 South Winton Road Suite 200,MONROE COUNTY,43.109573,-77.574882,424710.0,MM-IMP,,False,True,,,,SUPERIOR PLUS ENERGY SERVICES INC ,100.0
1006315,Superior Terminal,110010410331.0,SUPERIOR,WI,54880,2015,2600 East 21st Street,DOUGLAS COUNTY,46.6916,-92.06007,211112.0,NN-FRAC,,False,True,,,,PLAINS ALL AMERICAN GP LLC,100.0
1007519,Sycamore Gas Company,110043972797.0,Lawrenceburg,IN,47025,2015,"370 Industrial Drive, Suite 200",DEARBORN COUNTY,39.122523,-84.848609,221210.0,NN-LDC,,False,True,,,,SYCAMORE GAS INC,100.0
1010614,TAMKO Building Products LLC,110003952198.0,Galena,KS,66739,2015,198 Four States Drive,JASPER COUNTY,37.0877,-94.51465,324122.0,MM-IMP,,False,True,,,,TAMKO BUILDING PRODUCTS INC,100.0
1007903,TARGA VELMA GAS PROCESSING PLANT,110007386042.0,VELMA,OK,73491,2015,,STEPHENS COUNTY,34.4615,-97.6905,211112.0,"C,PP,UU,W-PROC",,False,True,,,,TARGA RESOURCES,100.0
1006771,TECO Peoples Gas,110043973000.0,Tampa,FL,33602,2015,702 North Franklin Street,HILLSBOROUGH COUNTY,27.95029,-82.4591,221210.0,"NN-LDC,W-LDC",,False,True,,,,TAMPA ELECTRIC CO,100.0
1007390,TESORO REFINING AND MARKETING COMPANY GOLDEN EAGLE REFINERY,110021341332.0,MARTINEZ,CA,94553,2015,150 SOLANO WAY,CONTRA COSTA COUNTY,38.0251,-122.0639,324110.0,"C,P,PP,Y",,False,True,,,,TESORO CORP,100.0
1002482,THE BROOKLYN UNION GAS COMPANY,110010710338.0,Brooklyn,NY,11201,2015,One MetroTech Center,KINGS COUNTY,40.69259,-73.987265,221210.0,"NN-LDC,W-LDC",,False,True,,,,NATIONAL GRID USA,100.0
1000621,THE LUBRIZOL CORPORATION,110000386225.0,WICKLIFFE,OH,44092,2015,29400 LAKELAND BLVD.,LAKE COUNTY,41.61307,-81.47913,325998.0,"MM-IMP,MM-EXP",,False,True,,,,BERKSHIRE HATHAWAY,100.0
1002604,THE NARRAGANSETT ELECTRIC COMPANY,110000820005.0,Providence,RI,2907,2015,280 Melrose Street,PROVIDENCE COUNTY,41.816013,-71.404427,221210.0,"NN-LDC,W-LDC",,False,True,,,,NATIONAL GRID USA,100.0
1001894,TIOGA GAS PROCESSING PLANT,110070081816.0,TIOGA,ND,58852,2015,10340 68TH STREET NORTHWEST,WILLIAMS COUNTY,48.40152,-102.91418,211112.0,"C,NN-FRAC,W-PROC",,False,True,,,,HESS CORP,100.0
1003517,TULSTAR PRODUCTS INC,110055508543.0,TULSA,OK,74105,2015,5510 SOUTH LEWIS AVE,TULSA COUNTY,36.08413,-95.95796,424720.0,OO,,False,True,,,,TULSTAR PRODUCTS INC,100.0
1007441,Targa Midstream Services LLC - Eunice Gas Processing Plant,110007018253.0,Eunice,NM,88231,2015,,LEA COUNTY,32.42615,-103.148564,211112.0,"C,PP,UU,W-PROC",,False,True,,,,TARGA RESOURCES,100.0
1004893,Targa Midstream Services LLC - Monument Gas Processing Plant,110007018262.0,Monument,NM,84265,2015,8201 W Hwy 322,LEA COUNTY,32.610278,-103.311944,211112.0,"C,PP,UU,W-PROC",,False,True,,,,TARGA RESOURCES,100.0
1003767,Targa Midstream Services LLC - Sandhills Gas Plant,110050572861.0,Crane,TX,79731,2015,5880 FM 1233,CRANE COUNTY,31.501667,-102.640277,211112.0,"C,PP,UU,W-PROC",,False,True,,,,TARGA RESOURCES,100.0
1004614,"Targa Midstream Services, LLC - Mont Belvieu Complex",110043796443.0,Mont Belvieu,TX,77520,2015,10319 highway 146 North,HARRIS COUNTY,29.75815,-95.36783,211112.0,"C,NN-FRAC,W-PROC",,False,True,,,,TARGA RESOURCES,100.0
1000721,Tauber Petrochemical Co.,110030914900.0,Houston,TX,77007,2015,"55 Waugh Drive, Suite 700",HARRIS COUNTY,29.76709,-95.39816,424720.0,"MM-EXP,MM-IMP",,False,True,,,,TAUBER OIL CO,100.0
1011687,Team CO2 Compressor Station,110064007523.0,Roy,NM,87743,2015,,HARDING COUNTY,35.895,-103.703,211111.0,PP,,False,True,,,,WHITING PETROLEUM CORP,100.0
1013990,Techven (USA) LLC,,Irvine,CA,92620,2015,63 Hearst,,33.7145900393801,-117.740707587111,424690.0,OO,,False,True,,,,Techven (USA) LLC,100.0
1011327,Tesoro Refining & Marketing - Carson Refinery,110017428988.0,Carson,CA,90810,2015,2350 E. 223rd Street,LOS ANGELES COUNTY,33.8099,-118.2383,324110.0,MM-REF,,False,True,,,,TESORO CORP,100.0
1010651,"Tesoro Refining and Marketing Co., LLC - Golden Eagle Refinery",110021341332.0,Martinez,CA,94553,2015,150 Solano Way,CONTRA COSTA COUNTY,38.0251,-122.0639,324110.0,MM-REF,,False,True,,,,TESORO CORP,100.0
1010443,"Tesoro Refining and Marketing Co., LLC - Los Angeles Refinery",110038157151.0,Wilmington,CA,90744,2015,2101 E. Pacific Coast Highway,LOS ANGELES COUNTY,33.7956,-118.2331,324110.0,MM-REF,,False,True,,,,TESORO CORP,100.0
1010652,"Tesoro Refining and Marketing Co., LLC - Mandan Refinery",110025329918.0,Mandan,ND,58554,2015,900 Old Red Trail N.E.,MORTON COUNTY,46.85055,-100.88083,324110.0,MM-REF,,False,True,,,,TESORO CORP,100.0
1004336,Texas Gas Service,110043812924.0,Austin,TX,78746,2015,1301 S Mopac Expressway,TRAVIS COUNTY,30.26229,-97.78925,221210.0,"NN-LDC,W-LDC",,False,True,,,,ONE GAS INC ,100.0
1003497,The Matt Brewery Company,110001578613.0,Utica,NY,13502,2015,811 Edward Street,ONEIDA COUNTY,43.10343,-75.24414,312120.0,"C,PP",,False,True,,,,MATT BREWING CO INC,100.0
1001966,The Peoples Gas Light and Coke Company,110024471329.0,CHICAGO,IL,60601,2015,200 East Randolph Street,COOK COUNTY,41.88449,-87.62314,221210.0,"NN-LDC,W-LDC",,False,True,,,,WEC Energy Group,100.0
1005803,"The San Antonio Refinery, LLC",110000464854.0,SAN ANTONIO,TX,78235,2015,"1 BDA Crossing, Suite 100",BEXAR COUNTY,29.3476,-98.4603,324110.0,"C,MM-REF,Y",,False,True,,,,CALUMET SPECIALTY PRODUCTS PARTNERS,100.0
1007747,The Southeast Alabama Gas District,110070081976.0,Andalusia,AL,36420,2015,715 MLK Jr. Expressway,COVINGTON COUNTY,31.193951,-86.560261,221210.0,NN-LDC,,False,True,,,,THE SOUTHEAST ALABAMA GAS DISTRICT,100.0
1006826,The Utilities Board of the City of Foley,110043787417.0,Foley,AL,36535,2015,413 East laurel Avenue,BALDWIN COUNTY,30.406369,-87.67824,221210.0,NN-LDC,,False,True,,,,CITY OF FOLEY,100.0
